"Ano_Ref","Municipio","UF","AG001","ES001","POP_URB","AG006","AG028","ES006","ES028","FN001","FN002","FN003","FN006","FN013","FN023","FN024","FN033","FN042","FN043","FN048","FN052","FN053","FN058","nat_jur"
2017,"Itamaraju","BA",53601,40789,53169,2546.2,1923.46,1466.59,446.2,14973616.74,9328620.38,5644996.36,14355728.35,668443.75,1136233.68,119387.86,1504653.62,NA,NA,NA,0,0,0,""
2015,"Itamaraju","BA",55469,40219,53085,2785.47,2161.17,1496.84,509.36,12937291.52,8402339.94,4534951.58,13078968.51,697866.44,475402.03,1619519.73,2520040.01,NA,NA,NA,0,0,0,""
2012,"Itamaraju","BA",55160,13207,49760,2920.7,2215.45,0,268.95,7242716.89,7214040.36,28676.53,6893522.43,544401.82,NA,542000,NA,NA,NA,NA,NA,NA,NA,""
2020,"Itamaraju","BA",50790,39917,50879,2724.25,2085.74,1478.65,454.13,18860969.64,11635344.79,7225624.85,17538593.31,866524.93,1026446.96,293070.99,1577543.23,NA,NA,NA,NA,NA,NA,""
2022,"Itamaraju","BA",46970,36768,NA,2743.07,2175.36,1423.28,402.13,20735807,12825897.54,7909909.46,19655723.76,1290922.18,999587.3,802012.74,1910156.97,0,0,0,0,0,0,""
2002,"Itamaraju","BA",50658,4135,48011,2785.4,NA,118.8,NA,1918036.98,1879108.1,38928.88,2089206.34,NA,45016,NA,NA,NA,NA,NA,NA,NA,NA,""
2018,"Itamaraju","BA",53009,40550,50931,2598.56,2277,1521.68,463,16860235.8,10453707.26,6406528.54,15548163.13,759003.16,1750010.45,251290.79,2274599.62,NA,NA,NA,0,0,0,""
2010,"Itamaraju","BA",53269,23330,49785,3111.21,2250.1,NA,92.35,NA,5331755,NA,5764555,434719,NA,12931000,12931000,NA,NA,NA,NA,NA,NA,""
2019,"Itamaraju","BA",53824,41954,50904,2622.45,2273.88,1431.63,373.6,17839547.53,11015654.42,6823893.11,16392734.34,842106.36,3504350.04,387662.48,4701137.2,NA,NA,NA,NA,NA,NA,""
2008,"Itamaraju","BA",53230,17028,51698,3298.16,2318.52,NA,101.52,4174296.02,4174341.38,-45.36,4345482.61,451603.36,0,0,0,NA,NA,NA,NA,NA,NA,""
2004,"Itamaraju","BA",54893,4312,47974,2752.76,1379,129.28,0,2623595.94,2568798.49,54797.45,2675620.66,NA,0,4301000,4301000,NA,NA,NA,NA,NA,NA,""
2005,"Itamaraju","BA",55910,4403,47960,2914,2072.73,135.7,0,2962088.56,2892152.97,69935.59,3018311.33,346932.8,0,1736000,1736000,NA,NA,NA,NA,NA,NA,""
2003,"Itamaraju","BA",53818,4223,47999,2823.6,1725,131.2,0,2310094.4,2264575.92,45518.48,2479183,NA,241762,322143,563905,NA,NA,NA,NA,NA,NA,""
2006,"Itamaraju","BA",56873,18980,47946,2902.59,1702.05,178,55,3320132.37,3191569.29,128563.07,3176597.46,340731.09,0,2618000,2618000,NA,NA,NA,NA,NA,NA,""
2011,"Itamaraju","BA",54149,28170,49772,3062.5,2295.63,0.01,216.87,6348838,6348838,0,6501915,490310,0,17208000,17208000,NA,NA,NA,NA,NA,NA,""
2015,"Itambé","BA",19381,675,19901,841.72,477.09,20.01,7.25,2704198.3,2670015.89,34182.41,2521970.02,130998.85,51774.54,58548.37,140373.1,NA,NA,NA,0,0,0,""
2018,"Itambé","BA",19494,937,19927,850.53,427,27.39,11,3438425.03,3366126.51,72298.52,3214293.95,127840.42,148889.8,0,148889.8,NA,NA,NA,0,0,0,""
2014,"Itambé","BA",19493,689,20066,1224.64,522.45,20.07,8.78,2560046.02,2526621.91,33424.11,2533278.51,105928.25,62281.47,4754.42,75009.03,NA,NA,NA,NA,NA,NA,""
2011,"Itambé","BA",21491,135,19475,944.75,451.8,0,0,2104426,2104426,0,2224986,89928,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2016,"Itambé","BA",18895,980,19747,880.42,429.61,23.59,8.98,2536076.38,2490933.84,45142.54,2716565.88,110825.32,81875.24,74117.73,195210.8,NA,NA,NA,0,0,0,""
2021,"Itambé","BA",20488,1378,19173,897.39,401.92,38.87,14.66,4210953.71,4074808.29,136145.42,4306432.34,195022.92,167602.31,39724.63,274404.09,0,0,0,0,0,0,""
2020,"Itambé","BA",20786,1356,19412,839.32,425.18,33.4,10.56,4035081.28,3918793.54,116287.74,3904526.95,151388.33,258508.64,37486.57,346336.83,NA,NA,NA,NA,NA,NA,""
2010,"Itambé","BA",21316,138,19698,947.31,445.39,NA,NA,NA,1865615,NA,2072991,86036,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2022,"Itambé","BA",22098,1561,NA,916.77,306.44,37.98,12.62,4450391.26,4308271.49,142119.77,4550295.11,185555.83,126536,338695.85,520029.07,0,0,0,0,0,0,""
2017,"Itambé","BA",18489,950,21244,785.47,378.1,27.17,8.43,2995332.08,2923872.55,71459.53,2860570.34,104687.94,121345.64,20000,162304.96,NA,NA,NA,0,0,0,""
2012,"Itambé","BA",21728,98,19323,964.02,481.04,NA,NA,2328873.82,2322423.9,6449.92,2096138.74,97256.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2013,"Itambé","BA",19206,664,20239,1423.76,503.81,6.4,NA,2497592.1,2486048.59,11543.51,2410214.63,87602.28,26868.04,0,52272.75,NA,NA,NA,NA,NA,NA,""
2019,"Itambé","BA",19431,915,19664,874.62,624.56,26.4,11.79,3876600.08,3796418.76,80181.32,3468113.52,193388.95,60536.76,93376.74,153913.5,NA,NA,NA,NA,NA,NA,""
2018,"Itanhém","BA",13773,13702,13702,616.45,376,0,0,2687325.47,2687325.47,0,2709733.42,134483.53,16790.6,0,16790.6,0,0,0,0,0,0,"Administração pública direta"
2019,"Itanhém","BA",13410,8100,13636,593.08,385.11,0,0,2880321.04,2880321.04,0,2863436.43,138214.54,33725,0,33725,0,0,0,0,0,0,"Administração pública direta"
2016,"Itanhém","BA",14800,20554,14444,495.88,449.57,0,NA,1844962.58,1844962.58,0,1797366.99,124415.71,15775.45,458.06,18966.67,0,0,0,0,0,0,"Administração pública direta"
2022,"Itanhém","BA",12474,13369,NA,680.17,389.96,0,1000,3496233.45,3484233.45,12000,3557834.2,213073.83,238258.17,5264.33,260088.25,0,0,0,0,0,0,"Administração pública direta"
2020,"Itanhém","BA",13524,18000,13574,614.85,379.41,0,0,3008771.8,3008771.8,0,3016534.59,140321.62,169126.37,0,209006.71,0,0,0,0,0,0,"Administração pública direta"
2000,"Itaparica","BA",16238,1732,18945,1300,NA,94.77,NA,NA,574724,11393,667232.28,136850.4,2974350,7438596,NA,NA,NA,NA,NA,NA,NA,""
2002,"Itaparica","BA",51844,1098,19763,5884.7,NA,NA,NA,888931.79,788471.31,100460.48,900763.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2004,"Itaparica","BA",20775,11311,20941,1598.88,4865.47,304.36,309,1264423.5,1032473.9,231949.6,1314260.39,NA,0,0,0,NA,NA,NA,NA,NA,NA,""
2015,"Itaparica","BA",18326,9063,22615,1760.45,2020.58,477.64,346.62,5059986.1,3638615.52,1421370.58,5171570.19,709473.18,180270.72,438538.56,755801.1,NA,NA,NA,0,0,0,""
2017,"Itaparica","BA",22866,11955,22866,1673.47,2056.63,494.37,349.68,5932391.32,4218264.96,1714126.36,7310091.33,629471.92,131898.72,0,151457.21,NA,NA,NA,0,0,0,""
2012,"Itaparica","BA",20994,10137,20994,1763.87,6010.16,375.38,319.61,3302849.03,2542612.93,760236.1,3228140.17,1377308.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2013,"Itaparica","BA",16769,8246,22329,1737.95,1841.24,401.96,261.73,3581713.72,2710171.3,871542.42,3617785.79,414638.44,3005903.92,2614918.89,5854409.83,NA,NA,NA,NA,NA,NA,""
2020,"Itaparica","BA",19751,9508,22337,1699.44,214.82,389.49,543.35,7397882.68,5389128.39,2008754.29,7154644.29,851975.9,287001.05,188111.29,798543.93,NA,NA,NA,NA,NA,NA,""
2022,"Itaparica","BA",15639,7565,NA,1848.1,2763.41,413.4,709.14,8561806.69,6204318.01,2357488.68,8420439.16,1385045.71,1374842.4,425502.9,1868389.86,0,0,0,0,0,0,""
2003,"Itaparica","BA",18828,8860,20143,4906.1,6415,280.3,427,NA,953481.6,178520.59,1040634,NA,0,0,0,NA,NA,NA,NA,NA,NA,""
2019,"Itaparica","BA",22228,11894,22228,1620.48,247.91,389.07,351.86,6953355.77,5053151.9,1900203.87,7459761.69,704475.91,1270269.76,2043926.46,3864597.4,NA,NA,NA,NA,NA,NA,""
2008,"Itaparica","BA",19517,8485,20641,1617.47,240.43,385.97,334.39,2047025.9,1592959.02,454066.88,2232430.45,429770.86,0,0,0,NA,NA,NA,NA,NA,NA,""
1998,"Itaparica","BA",17385,2302,19556,1177.29,NA,49.4,NA,NA,646727.27,15575.84,NA,108753.77,4107669,0,NA,NA,NA,NA,NA,NA,NA,""
2018,"Itaparica","BA",22114,11811,22114,1566.08,271,500.18,319,6454437.4,4624009.42,1830427.98,8343377.35,725218.18,860331.15,892298.1,1917303.47,NA,NA,NA,0,0,0,""
2021,"Itaparica","BA",18398,9054,22440,1820.32,2432.94,431.89,375.44,7522725.2,5457425.75,2065299.45,7524669.09,921174.48,1560567.21,361021.53,1993053.68,0,0,0,0,0,0,""
2010,"Itaparica","BA",19581,8395,20725,1733.62,6600.14,363.59,265.06,2462306,1912048,550258,2581561,462495,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2005,"Itaparica","BA",21891,10104,21382,1458.08,5588.26,332.9,480.57,1471401.56,1160520.69,310880.87,1592936.36,279377.2,0,0,0,NA,NA,NA,NA,NA,NA,""
2016,"Itaparica","BA",22744,11954,22744,6454.67,1768.98,475.04,289.06,5383483.71,3865401.7,1518082.01,5565063.04,632090.98,412826.45,174813.59,731327.03,NA,NA,NA,0,0,0,""
2007,"Itaparica","BA",18956,8648,19897,1671.67,180.23,382.64,404,1771469.49,1372103.61,399365.88,2004002.34,479248.28,0,0,0,NA,NA,NA,NA,NA,NA,""
1999,"Itaparica","BA",95634,2289,20280,NA,NA,60.06,NA,NA,NA,NA,NA,NA,2326397.19,3278997.38,NA,NA,NA,NA,NA,NA,NA,""
2014,"Itaparica","BA",17902,8761,22476,1860.77,2248.94,451.26,268.26,4598140.88,3271186.13,1326954.75,4782808.87,527019.96,498228.68,1301429.99,2109737.81,NA,NA,NA,NA,NA,NA,""
2006,"Itaparica","BA",22261,10297,21810,1578.78,174.4,354,396,1629102.08,1266482.79,362619.29,1876523.6,356458.01,0,0,0,NA,NA,NA,NA,NA,NA,""
2009,"Itaparica","BA",19674,8635,20796,1810.87,209.59,385.75,347.88,2332210.74,1815602.89,516607.85,2571120.13,447737.75,NA,4492000,NA,0,0,0,0,0,0,""
2011,"Itaparica","BA",20248,8980,20862,1731.13,158.69,361.84,368.24,2948909,2285506,663403,2894279,481180,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2008,"Itapetinga","BA",63807,59570,63278,4886.21,2376.77,488.62,3.66,3771308.39,2820602.31,950706.08,4151357.99,567561.3,100022,1962435.66,2207271.29,NA,NA,NA,NA,NA,NA,"Autarquia"
2022,"Itapetinga","BA",65897,63969,NA,6579.84,2596.18,509.15,2.77,10920666.76,7816804,3103862.76,12315504.18,2596185.25,112836.46,0,112836.46,0,0,0,0,0,0,"Autarquia"
2006,"Itapetinga","BA",59247,54879,58307,4666.3,1998.7,467.6,3.3,3253480.75,2394813.44,858667.31,3228934.61,564268.71,60335.6,88193.18,161590.1,NA,NA,NA,NA,NA,NA,"Autarquia"
2015,"Itapetinga","BA",76184,71921,73956,5695.08,2465.93,522.21,2.79,6239216.13,4408273.22,1830942.91,7123607.02,177725.63,57144.1,0,57144.1,0,0,0,NA,NA,NA,"Autarquia"
2011,"Itapetinga","BA",69067,62200,67047,5707.66,2851,502.67,3.5,5116461.06,3809049.75,1307411.31,5330830.61,867131.64,162244.8,80812.35,278386.09,0,0,0,NA,NA,NA,"Autarquia"
2018,"Itapetinga","BA",75470,70941,73262,5482.8,NA,506.68,2.63,7708459.56,5418827.74,2289631.82,8768096.55,1283006.84,94598.79,0,94598.79,0,0,0,NA,NA,NA,"Autarquia"
2012,"Itapetinga","BA",69903,63045,67858,5795.94,3184.4,514.67,3.18,5821097.85,4253471.41,1567626.44,6039652.39,947027.93,131989.51,97782.94,258742.18,0,0,0,NA,NA,NA,"Autarquia"
2020,"Itapetinga","BA",76795,72499,74549,6281.38,3013.34,482.47,2.75,8899030.23,6290279.94,2608750.29,9962188.16,1836587.57,237529.37,0,237529.37,0,0,0,NA,NA,NA,"Autarquia"
2019,"Itapetinga","BA",76147,71576,73920,5626.59,1742.34,503.09,2.71,8822267.35,6235795.34,2586472.01,9962093.99,1764841.47,347888.34,0,347888.34,0,0,0,NA,NA,NA,"Autarquia"
2016,"Itapetinga","BA",76881,72681,74632,5567.06,2365.9,493.12,2.66,7436816.77,5248926.38,2187890.39,7232170.96,1374316.65,62187,0,62187,0,0,0,NA,NA,NA,"Autarquia"
2021,"Itapetinga","BA",77408,72889,75144,6579.64,2324.8,507.13,2.56,9833166.73,7019390.38,2813776.35,11276640.29,2299914.3,370886.81,0,370886.81,0,0,0,NA,NA,NA,"Autarquia"
2010,"Itapetinga","BA",67421,60197,66276,5752.66,2747,497.42,2.9,4567148.25,3522473.87,1044674.38,4839654.44,771384.85,131957.14,71053.85,234414.49,NA,NA,NA,NA,NA,NA,"Autarquia"
2013,"Itapetinga","BA",70655,63921,72468,5570.25,2956.15,511.56,2.94,5653338.16,4032777.56,1620560.6,5899343.15,1127195.48,74681,35151.15,123317.99,0,0,0,NA,NA,NA,"Autarquia"
2007,"Itapetinga","BA",63243,58688,60723,4739.44,2166.11,473.89,3.78,3283048.53,2508381.71,774666.82,3474951.93,617999.51,88672.8,1775226.84,1888777.44,NA,NA,NA,NA,NA,NA,"Autarquia"
2009,"Itapetinga","BA",64997,59947,64009,5167,526,493,1,4242233,3240576,1001657,4391640,540531,81007,19658,140243,NA,NA,NA,NA,NA,NA,"Autarquia"
2014,"Itapetinga","BA",71249,64215,73233,5869.48,2999.01,523.44,2.88,5951037.97,4265191.01,1685846.96,6632257.6,974046.34,107935.8,0,107935.8,0,0,0,NA,NA,NA,"Autarquia"
2017,"Itapetinga","BA",77533,73268,75265,5423.9,2689.14,490.98,2.56,7231557.67,5114070.3,2117487.37,8216467.9,1304696.64,123125.95,0,123125.95,0,0,0,NA,NA,NA,"Autarquia"
2022,"Itapicuru","BA",11163,31679,NA,1004.06,777.09,726,1000,3959743.53,3914493.03,12550,4044064.62,1027030.28,476468.85,365350.29,888740.51,0,310985.72,310985.72,0,0,0,"Administração pública direta"
2021,"Itapicuru","BA",12454,36173,7484,1011.35,824.63,504,NA,3509819.6,3469497.15,10080,3706340.81,1037932.24,227352.61,7357.08,273405.98,0,303578.41,303578.41,0,0,0,"Administração pública direta"
2020,"Itapicuru","BA",12758,35883,7424,900.71,2227.26,500,8195,3357165.22,3317165.22,10000,3462122.69,920956.87,141583.47,0,188887.75,0,0,0,0,0,0,"Administração pública direta"
2019,"Itapitanga","BA",8108,7670,7670,306.91,125,0,0,1495934.38,1495934.38,0,1421300.13,44792.66,0,0,0,0,0,0,0,0,0,"Administração pública direta"
2020,"Itapitanga","BA",8211,7670,7659,315.63,140.69,0,0,1545196.25,1545196.25,0,1470459.39,51951.53,217009.49,0,236601.47,0,0,0,0,0,0,"Administração pública direta"
2021,"Itapitanga","BA",8196,7670,7648,328.77,128.52,0,NA,1507577.3,1507577.3,0,1484521.92,108161.52,140987.27,375.25,150495.43,0,0,0,0,0,0,"Administração pública direta"
2014,"Itaquara","BA",5175,4071,5089,217.98,332.35,0,0,529228.17,529228.17,0,554192.6,98409.23,35351.3,0,39325.1,10000,0,10000,0,0,0,"Administração pública direta"
2015,"Itaquara","BA",5229,5113,5113,212.63,347.95,0,0,559414.43,559414.43,0,572255.32,103604.23,1933.77,2186.77,5242.9,5000,10000,16000,0,0,0,"Administração pública direta"
2019,"Itarantim","BA",15387,18179,16299,781.52,17.73,0,210,3545349.36,3545349.36,0,3153190.99,9287.09,95398.84,0,95398.84,0,0,0,0,0,0,"Administração pública direta"
2012,"Itarantim","BA",16392,18651,15394,846.7,11.77,0,NA,2087341.12,2087341.12,0,2002207.89,10971.46,NA,NA,NA,0,0,0,0,0,0,"Administração pública direta"
2020,"Itarantim","BA",16359,18377,16378,806.41,67.61,0,217,3345729.02,3335729.02,10000,3248831.66,41772.47,173671.7,0,213349.96,0,8e+05,830000,0,0,0,"Administração pública direta"
2018,"Itarantim","BA",15468,17314,16216,777.59,17,1,200,5351568.01,3351568.01,2e+06,5362683.45,158301.08,328101.97,0,328101.97,15000,2e+05,215000,150000,0,3e+05,"Administração pública direta"
2017,"Itarantim","BA",15603,20314,16767,764.19,17.75,1,NA,6896544.81,2896544.81,4e+06,7257332.49,511795.11,917788.35,0,1053881.81,80000,1e+05,330000,3e+05,0,550000,"Administração pública direta"
2015,"Itiruçu","BA",9899,9987,9987,184.46,719.02,0,0,965948.08,965948.08,0,936662.49,227536.2,538716.63,270478.86,1021115.63,0,0,48875,230546.6,0,230546.6,"Administração pública direta"
2022,"Itiruçu","BA",9752,10999,NA,220.66,743.49,0,NA,1702638.32,1702638.32,0,1765026.57,379109.27,141578.35,3891.06,157737.17,0,0,0,0,0,0,"Administração pública direta"
2018,"Itiruçu","BA",9392,10047,9474,219.45,182,0,0,1284692.59,1284692.59,0,1321608.16,203791.05,207854.88,0,207854.88,0,0,50550,0,0,0,"Administração pública direta"
2019,"Itiruçu","BA",9171,12576,9438,242.64,146.23,0,0,1369807.84,1369807.84,0,1403780.21,114620.73,125802.88,0,125802.88,0,0,59238.8,0,0,0,"Administração pública direta"
2021,"Itiruçu","BA",10847,12482,9368,195.15,164.63,0,NA,1518577.63,1518577.63,0,1567557.96,306686.63,104189.64,1124.81,121223.49,0,0,59238.8,0,0,0,"Administração pública direta"
2017,"Itiruçu","BA",9574,9987,9947,210.86,347.58,0,0,1227788.01,1227788.01,0,1204105.25,203649.08,0,0,0,0,0,50362.5,0,0,0,"Administração pública direta"
2010,"Itiruçu","BA",9483,7500,9526,439.81,441.59,0,0,581943,581943,0,683013,81449,0,0,0,NA,NA,NA,NA,NA,NA,"Administração pública direta"
2016,"Itiruçu","BA",9909,9987,9967,228.42,820.41,0,0,1131328.92,1131328.92,0,1087984.01,249629.72,566151.61,231944.89,991694.65,0,0,49375,299531.16,0,299531.16,"Administração pública direta"
2013,"Itiúba","BA",16059,517,10294,604.24,959.04,12.79,NA,1535112.24,1523272.27,11839.97,1589070.86,244525.49,35788.44,0,56239.45,NA,NA,NA,NA,NA,NA,""
2016,"Itiúba","BA",16027,533,10072,449.13,969.91,16.48,0.08,2100213.38,2084338.61,15874.77,2088635.56,289486.47,10999.04,636.23,13681.33,NA,NA,NA,0,0,0,""
2018,"Itiúba","BA",15965,490,9686,428.91,946,16.96,0,2689045.74,2669940.86,19104.88,2691458.83,333791.38,79791.52,98579.93,199018.99,NA,NA,NA,0,0,0,""
2015,"Itiúba","BA",16097,529,10338,560.22,1100.15,15.18,0.08,1826653.07,1813204.64,13448.43,1916708.83,345828.48,656.09,741.93,1778.82,NA,NA,NA,0,0,0,""
2010,"Itiúba","BA",14548,607,9699,629.87,1008.48,1.77,NA,1026813,1015695,11118,1100388,252059,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2017,"Itiúba","BA",15940,483,10090,397.31,814.67,18.83,0,2501627.46,2484629.88,16997.58,2473482.34,280811.2,92414.58,0,106118.2,NA,NA,NA,0,0,0,""
2012,"Itiúba","BA",16139,583,9722,646.67,1153.39,19.11,NA,1534789.62,1516691.11,18098.51,1540765.89,319769,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2014,"Itiúba","BA",16099,548,10317,568.93,1122.83,14.63,0,1640001.62,1628544.46,11457.16,1737785.85,281804.29,46926.88,1386.69,53744.45,NA,NA,NA,NA,NA,NA,""
2020,"Itiúba","BA",14243,357,9700,468.36,984.63,13.81,0,3090347.39,3066823.38,23524.01,3149602.56,426096.74,148694.24,3697372.12,5308518.2,NA,NA,NA,NA,NA,NA,""
2022,"Itiúba","BA",18931,3787,NA,726.87,1524.76,59.98,26.87,4425441.72,4135203,290238.72,4458534.29,735611.89,385157.63,9854778.14,11241461.08,0,0,0,0,0,0,""
2019,"Itiúba","BA",15804,451,9693,424.74,919.19,13.83,0,2903695.9,2883167.03,20528.87,2861980.5,378392.88,0,5512711.03,7015590.27,NA,NA,NA,NA,NA,NA,""
2011,"Itiúba","BA",15865,565,9711,605.99,1106.25,19.71,0,1249799,1237036,12763,1348128,307910,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2021,"Itiúba","BA",14247,356,9706,515.16,1775.73,13.42,1.97,3215037.86,3191683.5,23354.36,3355867.31,611732.51,126015.35,2852257.85,3375709.82,0,0,0,0,0,0,""
2012,"Itororó","BA",18110,16800,18125,3036,802,0,0,1564545.42,1564545.42,0,1564545.42,145488.97,201421.98,0,201421.98,0,0,0,0,0,0,"Autarquia"
2011,"Itororó","BA",18100,3000,18113,1676,768,0,0,1614987.29,1614987.29,0,1614987.29,173912.91,148936.23,0,148936.23,0,0,0,NA,NA,NA,"Autarquia"
2015,"Itororó","BA",18460,18460,19249,3105,890,0,0,2221390.14,2221390.14,0,2221390.14,132540,128700,0,128700,0,0,0,0,0,0,"Autarquia"
2017,"Itororó","BA",19278,18460,19306,3805,841,0,0,2855978.72,2855978.72,0,2855978.72,267358.43,167222,0,167222,0,0,0,0,0,0,"Autarquia"
2019,"Itororó","BA",19480,18904,18525,3909,849,0,0,3179408.2,3179408.2,0,3202321.63,350719,105400,0,105400,0,0,0,0,0,0,"Autarquia"
2018,"Itororó","BA",20165,20165,18519,3901,846,0,0,3063109.45,3063109.45,0,3063109.45,274060.44,185126.15,0,185126.15,0,0,0,0,0,0,"Autarquia"
2020,"Itororó","BA",19560,19560,18531,3940,858,0,0,3255943.77,3255943.77,0,3255943.77,356431,127514,0,127514,0,0,0,0,0,0,"Autarquia"
2013,"Itororó","BA",19183,16890,19183,1662.42,806,0,0,1642978.73,1642978.73,0,1642978.73,168300.4,81841.57,0,81841.57,0,0,0,0,0,0,"Autarquia"
2010,"Itororó","BA",18100,2757,18100,1674,764,0,NA,1490808.39,1490808.39,0,1468856.12,185221.7,37220,0,37220,NA,NA,NA,NA,NA,NA,"Autarquia"
2016,"Itororó","BA",19278,19278,19278,3620,830,0,0,2709618.19,2709618.19,0,2709618.19,322122,68528,0,68528,0,0,0,0,0,0,"Autarquia"
2022,"Itororó","BA",16105,16105,NA,792.65,862,0,NA,3921920.75,3921920.75,0,3921920.75,515834.61,0,0,0,0,0,0,0,0,0,"Autarquia"
2017,"Ituaçu","BA",8441,3600,7094,404.71,25.04,0,0.25,1434431.29,1434431.29,0,1436812.53,10091.48,0,0,0,0,0,0,0,0,0,"Administração pública direta"
2015,"Ituaçu","BA",8253,3500,7032,414.62,19.15,0,0.25,1109864.1,1109864.1,0,1116584.05,7545.75,16392.94,18537.69,44445.17,0,0,0,0,0,0,"Administração pública direta"
2021,"Ituaçu","BA",6869,6270,6920,422.89,17.78,0,0,1747487.97,1747487.97,0,1814047.33,17748.14,39555.45,92.67,56863.45,0,0,0,0,0,0,"Administração pública direta"
2016,"Ituaçu","BA",8440,3500,7064,412.33,24.25,0,0.25,1250916.64,1250916.64,0,1249445.15,8629.02,33636.7,39807.2,89718.9,0,0,0,0,0,0,"Administração pública direta"
2009,"Ituaçu","BA",9919,1525,6103,471.75,15.44,NA,0,642102.34,642102.34,0,692298.78,48712.48,NA,NA,NA,0,0,0,0,0,0,"Administração pública direta"
2022,"Ituaçu","BA",6445,6270,NA,468.88,19.58,0,0,2045284.26,2045284.26,0,2015366.22,15235.54,110886.88,2886.37,127388.48,0,0,699535.02,0,0,0,"Administração pública direta"
2020,"Ituaçu","BA",6844,6270,6896,390.58,19.89,0,0,1625132.56,1625132.56,0,1693710.74,15329.56,64529.35,0,85856.06,8000,0,16000,NA,0,0,"Administração pública direta"
2019,"Ituaçu","BA",8428,6270,6872,417.25,25.38,0,NA,1687990.06,1687990.06,0,1740339.94,13325.48,0,0,0,8000,0,16000,0,0,0,"Administração pública direta"
2010,"Ituaçu","BA",9798,1525,6569,468.58,15.84,NA,0,722650,722650,0,881348,54835,0,0,0,NA,NA,NA,NA,NA,NA,"Administração pública direta"
2017,"Ituberá","BA",18087,1332,21306,933.29,343.47,38.62,6.12,3014881.01,2969276.37,45604.64,2975870.79,105236.25,18663.32,0,21430.8,NA,NA,NA,0,0,0,""
2018,"Ituberá","BA",17597,1355,20603,877.09,344,53.94,10,3149927.84,3104784.92,45142.92,3256907.89,120046.57,0,0,0,NA,NA,NA,0,0,0,""
2019,"Ituberá","BA",17653,1309,20708,933.35,331.61,45.74,4.35,3334038.25,3284636.64,49401.61,3354878.22,118497.38,0,0,0,NA,NA,NA,NA,NA,NA,""
2016,"Ituberá","BA",18399,1372,21194,1009.56,373.67,19.67,1.02,2787241.2,2767088.27,20152.93,2764257.44,102648.52,18846.98,11990.12,39173.78,NA,NA,NA,0,0,0,""
2021,"Ituberá","BA",21569,1420,20902,926.33,434.43,52.56,3.21,3557636.13,3504240.29,53395.84,3610660.24,197024.81,86210.26,929.06,131794.24,0,0,0,0,0,0,""
2020,"Ituberá","BA",21585,1333,20808,976.37,327.61,51.16,2.45,3632426.37,3579459.85,52966.52,3590776.2,100310.66,63100.9,1580,118594.59,NA,NA,NA,NA,NA,NA,""
